pronz.MultiRefRepeatExercise$,183-multirefrepeat,nl0191_ams,إزا ماعدت شفت القافلة، خفّف السرعة ولحاء الشاحنة العسكرية التانية اللي راح تمرُء۔,iza maa 'idt shift ilqaafiley, Khaf-fif is-sir'a wilHaa- ish-shaaHiney il'askareeyey it-taanyey il-lee raaH tumro,If you lose sight of the convoy, slow down and follow the next military truck that passes.
pronz.MultiRefRepeatExercise$,184-multirefrepeat,nl0192_ams,ضروري كتير انّك تعرف كيف تغيّر الدواليب وتخلّي عندك العدّة اللازمة۔,Darooree kteer in-nak ta'ref keef tghay-yer id-dawaaleeb witKhalee 'indak il'id-dey il-laazmey,It is important to know how to change tires and have the proper tools.
pronz.MultiRefRepeatExercise$,185-multirefrepeat,nl0193_ams,ممنوع رمي الفضلات والزبالة بالمعسكرات وبأماكن الأعدة۔,mamnoo' ramee ilfaDlaat wizbaaley bilmu'askaraat wib-amaakin il-a'dey,No littering or dumping trash in military camps or staging areas.
pronz.MultiRefRepeatExercise$,186-multirefrepeat,nl0194_lms,شو بعمل  لو تعطّلت الشاحنة؟,shoo bi'mel law ta'aT-Talet ish-shaaHineh?,What if a truck breaks down?
pronz.MultiRefRepeatExercise$,187-multirefrepeat,nl0195_ams,سوء حول أي شاحنة عطلانة بالقافلة۔,soo- Hawl aay shaaHiney 'aTlaaney bilqaafiley,Drive around any broken-down truck in the convoy.
pronz.MultiRefRepeatExercise$,188-multirefrepeat,nl0196_lms,إيمتا بعبّي سيارتي بانزين؟,eymtaa b'ab-bee sayaartee baanzeen?,When do I fuel my vehicle?
pronz.MultiRefRepeatExercise$,189-multirefrepeat,nl0197_ams,عبّي سيارتك  بانزين كل مرة بتوئّف السيارة۔,ab-bee sayaartak baanzeen kil mar-ra bitwa-ef is-sayaara,Fuel your vehicle every time vehicle stops.
pronz.MultiRefRepeatExercise$,190-multirefrepeat,nl0198_ams,في أكل ببعض المخيّمات العسكرية لمّا يكون موجود۔,fee akil biba'eD ilmuKhay-yamaat il'askareeyey lam-ma ykoon mawjood,Food is provided at some military camps when available.
pronz.MultiRefRepeatExercise$,191-multirefrepeat,nl0199_lms,شو لازم جيب معي عالقافلة؟,shoo laazim jeeb ma'ee 'al-qaafiley?,What should I bring on the convoy?
pronz.MultiRefRepeatExercise$,192-multirefrepeat,nl0200_ams,جيب معك أكل ومَي كتير۔,jeeb ma'ak akil oomaay kteer,Bring plenty of food and water with you.
pronz.MultiRefRepeatExercise$,193-multirefrepeat,nl0201_lms,شو بعمل لو اضطريت وئف والقافلة كمّلت من دوني؟,shoo ba'mel law iDTareyt wa-ef wilqaafiley kam-malet min doonee?,What if I have to stop and the convoy continues without me?
pronz.MultiRefRepeatExercise$,194-multirefrepeat,nl0202_ams,إزا اضطرّيت توئّف لأي سبب والقافلة راح تكمّل، استنّى العسكر ليساعدوك۔,iza DTareyt twa-ef la-aay sabab wilqaafiley raaH itkam-mel stan-na il'askar laysaa'dook,If you have to stop for any reason and the convoy continues, wait for help from the military.
pronz.MultiRefRepeatExercise$,195-multirefrepeat,nl0203_lms,شو راح يساووا العسكر إزا القافلة راح تكمّل بدون سيارتي؟,shoo raH yisaawoo il'askar iza ilqaafiley raH tkam-mel bidoon sayaartee?,What will the military do if the convoy continues without my vehicle?
pronz.MultiRefRepeatExercise$,196-multirefrepeat,nl0204_ams,هنّة راح يرافؤوك ويرجعوك للموقع۔,hin-ney raaH yiraaf-ook wiraj'ook lalmawqe',They will escort you back into position.
pronz.MultiRefRepeatExercise$,197-multirefrepeat,nl0205_ams,ممنوع الخناء والجدل مع أي شوفير آخر على مكان بالقافلة۔,mamnoo' liKhnaa- wiljadal ma' aay shoofeyr aaKhar 'ala makaan bilqifiley,No fighting or arguing with any other driver over your position in the convoy.
pronz.MultiRefRepeatExercise$,198-multirefrepeat,nl0206_ams,سوء برتل أحادي۔,soo- biratil uHaadee,Drive in a single line.
pronz.MultiRefRepeatExercise$,199-multirefrepeat,nl0207_lms,لازم أنا ساعد الشاحنة المنزوعة؟,laazim ana saa'id ish-shaaHiney ilmanzoo'a?,Should I assist a broken-down truck?
pronz.MultiRefRepeatExercise$,200-multirefrepeat,nl0208_ams,شوفيرية الرافعة لازم يكونوا مستعدين ليوأفوا ويساعدوا الشاحنات العطلانة۔,shoofereeyit ir-raaf'a laazim ykoonoo musta'ideen leywa-foo wiysaa'doo ish-shaaHinaat il'aTlaaney,Bobtail drivers should be prepared to stop and assist broken-down trucks.
pronz.MultiRefRepeatExercise$,201-multirefrepeat,nl0209_lms,شو ساوي إزا كان عندي مشكلة مع سوّاء تاني؟,shoo sawee iza kaan 'indee mishikley ma' saw-waa- taanee?,What if I have a problem with another driver?
pronz.MultiRefRepeatExercise$,202-multirefrepeat,nl0210_ams,بلّغ قائد القافلة عن أي مشكلة بتصير مع بئيّة الشوفيرية۔,bal-legh qaa-id il-qaafiley 'an aay mishikley bitSeer ma' ba-eeyit ish-shoofereeyey,Report any problems with other drivers to the convoy commander.
pronz.MultiRefRepeatExercise$,203-multirefrepeat,nl0211_ams,ممنوع تعاطي المخدّرات أو المشروبات الكحولية وانتِ عم تسوء۔,mamnoo' ta'aaTee lmuKhadaraat aw lmashroobaat lkuHooleeyey w-intey 'am bitsoo-,No drug or alcohol use while driving.
pronz.MultiRefRepeatExercise$,204-multirefrepeat,nl0212_ams,الشوفير هوّة المسؤول عن الحمولات، الحبال ، السلاسل والدواليب۔,ish-shoofeyr hoowey lmas-ool 'an ilHumoolaat ilHibaal is-salaasel wid-dawaaleeb,Loads, straps, chains, and tires are the driver's responsibility.
pronz.MultiRefRepeatExercise$,205-multirefrepeat,nl0213_ams,شو بتعني إشارة المرور هاي؟,shoo bti'nee eeshaaret ilmuroor haay?,What does this traffic sign mean?
pronz.MultiRefRepeatExercise$,206-multirefrepeat,nl0214_lms,هاي إشارة الطريء۔,haay eeshaaret iT-Taree-,It's a street sign.
pronz.MultiRefRepeatExercise$,207-multirefrepeat,nl0215_ams,شو حدود السرعة؟,shoo Hdood is-sir'a?,What is the speed limit?
pronz.MultiRefRepeatExercise$,208-multirefrepeat,nl0216_lms,السرعة ستين كيلو متر بالساعة۔,is-sir'a  siteen keelomitir bis-saa'a,It's 60 kilometers per hour.
pronz.MultiRefRepeatExercise$,209-multirefrepeat,nl0217_lms,ممكن لف وارجع من هون؟,mumkin lif oo-irja' min hon?,Can I make a U-turn here?
pronz.MultiRefRepeatExercise$,210-multirefrepeat,nl0218_ams,لأ، هالطريء باتجاه واحد۔,la- haT-Taree- bitijaah waaHed,No, it's one way.
pronz.MultiRefRepeatExercise$,211-multirefrepeat,nl0219_lms,ليش عم ندور؟,leysh 'am ndoor?,Why are we turning around?
pronz.MultiRefRepeatExercise$,212-multirefrepeat,nl0220_ams,الطريء هاد غلط۔,iT-Taree haad ghalaT,This is the wrong way.
pronz.MultiRefRepeatExercise$,213-multirefrepeat,nl0221_ams,اتّبع السرعة القانونية۔,tibe' is-sir'a ilqaanooneeyey,Obey the speed limit.
pronz.MultiRefRepeatExercise$,214-multirefrepeat,nl0222_ams,اتّبع إشارات المرور۔,tibe' ishaaraat ilmuroor,Obey traffic signs.
pronz.MultiRefRepeatExercise$,215-multirefrepeat,nl0223_ams,خفّف لتعطي طريء للسيارات الجاية۔,Khafef lata'Tee Taree- las-sayaaraat ij-jaayey,Yield to oncoming traffic.
pronz.MultiRefRepeatExercise$,216-multirefrepeat,nl0224_ams,الطريء مسدود۔,iTaree- masdood,Road closed.
pronz.MultiRefRepeatExercise$,217-multirefrepeat,nl0225_ams,انتبه!,intibeh!,Pay attention!
pronz.MultiRefRepeatExercise$,218-multirefrepeat,nl0226_ams,ادخل!,dKhol!,Enter
pronz.MultiRefRepeatExercise$,219-multirefrepeat,nl0227_ams,خطر!,KhaTar!,Danger!
pronz.MultiRefRepeatExercise$,220-multirefrepeat,nl0228_ams,كيف حالة خزانات المي تبعكن؟,keef Haalit Khazaanaat ilmaay taba'kun?,What is the condition of your water supply?
pronz.MultiRefRepeatExercise$,221-multirefrepeat,nl0229_lms,المي ملوّسة۔,ilmaay mlawasey,It is contaminated.
pronz.MultiRefRepeatExercise$,222-multirefrepeat,nl0230_ams,المرافق أريبة من هون؟,ilmaraafeq areebey min hon?,Is the facility nearby?
pronz.MultiRefRepeatExercise$,223-multirefrepeat,nl0231_lms,في مصنع كهربا أريب۔,fee maSna' kahrabaa areeb,There is a power plant near the river.
pronz.MultiRefRepeatExercise$,224-multirefrepeat,nl0232_lms,فيك تصلّح المجاري؟,feek tSaliH ilmajaaree?,Could you fix our sewage system?
pronz.MultiRefRepeatExercise$,225-multirefrepeat,nl0233_ams,نحنا راح نحاول نعالج هالمشكلة۔,niHna raaH nHaawel n'aalej halmishikley,We will try to fix the problem.
pronz.MultiRefRepeatExercise$,226-multirefrepeat,nl0234_ams,انتِ مع مين حكيت لتحديد المشكلة؟,intey ma' meen Hakeyt lataHdeed ilmishikley?,Who have you contacted to assess the problem?
pronz.MultiRefRepeatExercise$,227-multirefrepeat,nl0235_lms,المفتش جاية۔,ilimfatish jaayey,An inspector is coming.
pronz.MultiRefRepeatExercise$,228-multirefrepeat,nl0236_ams,عندكُن طبيب بيطري؟,'indkon Tabeeb bayTaree?,Is there a veterinarian?
pronz.MultiRefRepeatExercise$,229-multirefrepeat,nl0237_ams,كم شخص بيشتغل عَ هالنزام؟,kam shaKhiS byishtighel 'a han-nizaam?,How many people operate the system?
pronz.MultiRefRepeatExercise$,230-multirefrepeat,nl0238_lms,ما عم بيشتغل۔,maa 'am byishtighel,It is not functioning.
pronz.MultiRefRepeatExercise$,231-multirefrepeat,nl0239_ams,كم شخص بيعيش بهالمنطئة؟,kam shaKhiS bi'eesh bihalmanTa-a?,How many people live in this area?
pronz.MultiRefRepeatExercise$,232-multirefrepeat,nl0240_ams,كيف حالة معدات الغاز الطبيعي تبعكُن؟,keef Haalet ma'adaat ilghaaz iT-Tabee'ee taba'kun?,What is the status of your natural gas supply?
pronz.MultiRefRepeatExercise$,233-multirefrepeat,nl0241_ams,من وين بتحصلوا عالكهربا؟,min weyn btiHSaloo 'alkahrabaa?,Where do you get your electricity?
pronz.MultiRefRepeatExercise$,234-multirefrepeat,nl0242_lms,الأطيع اللي بيرعى بهالمنطئة في عليه خطر۔,il-aTee' il-lee byir'a bihalmanT-a fee 'aley KhaTar,The herds that graze in this area are in danger.
pronz.MultiRefRepeatExercise$,235-multirefrepeat,nl0243_ams,شو المشاكل اللي بتواجها هالحارة اللي منئدر نساعدكن فيا؟,shoo lmashaakel il-lee bitwaajhaa halHaara il-lee mni-der nsaa'idkun feeyaa?,What problems in the neighborhood can we help you with?
pronz.MultiRefRepeatExercise$,236-multirefrepeat,nl0244_lms,عنّا مشكلة المي والتدفئة۔,'an-naa mshkilt ilmaay wit-tadfi-a,We have trouble with our water and heating systems.
pronz.MultiRefRepeatExercise$,237-multirefrepeat,nl0245_ams,كم بير مي عندكن بهالمنطئة؟,kam beer maay 'indkun bhalmanTa-a?,How many water wells are there in the area?
pronz.MultiRefRepeatExercise$,238-multirefrepeat,nl0246_ams,كيف بتصل المي عالبيوت؟,keef btiSal ilmaay 'alibyoot?,How is water supplied to households?
pronz.MultiRefRepeatExercise$,239-multirefrepeat,nl0247_lms,في محطة ضخ أريبة من النهر۔,fee maHaTit DaKh areebey min in-nahir,There is a pumping station near the river.
pronz.MultiRefRepeatExercise$,240-multirefrepeat,nl0248_ams,المي معالجة بمواد كيماوية؟,lmaay m'aalajey bmawaad keemaaweeyey?,Is the water treated with chemicals?
pronz.MultiRefRepeatExercise$,241-multirefrepeat,nl0249_lms,لأ، المي نضيفة بطريئة الترسيب۔,la- lmaay nDeefey biTaree-it it-tarseeb,No, the water is cleaned with sedimentation.
pronz.MultiRefRepeatExercise$,242-multirefrepeat,nl0250_ams,عندكن مجاري جوة؟,'indkun majaaree joowaa?,Do you have indoor plumbing?
pronz.MultiRefRepeatExercise$,243-multirefrepeat,nl0251_lms,عنّا دورة مياه۔,'an-naa dawrit meeyaah,We have latrines.
pronz.MultiRefRepeatExercise$,244-multirefrepeat,nl0252_ams,أدّيش بتبعد دورات المياه عن أبيار المي؟,ad-deysh btb'ud dawraat lmeeyaah 'an abyaar lmaay?,How far is the latrine from the water well?
pronz.MultiRefRepeatExercise$,245-multirefrepeat,nl0253_lms,كتير بعيدة۔,kteer b'eedey,It is far away.
pronz.MultiRefRepeatExercise$,246-multirefrepeat,nl0254_ams,بتستعملو الغاز للطبخ  والتدفئة؟,btista'mloo lghaaz laT-TabiKh wit-tadfi-a?,Is gas used for cooking and heating?
pronz.MultiRefRepeatExercise$,247-multirefrepeat,nl0255_lms,اي، في أنابيب غاز أريبة من هون۔,ey fee anaabeeb ghaaz areebey min hon,Yes, there are gas pipes near here.
pronz.MultiRefRepeatExercise$,248-multirefrepeat,nl0256_ams,بتستعملوا خزّانات غاز البروبين؟,btista'mloo Khaz-zanaat ghaaz lipropeyn?,Do you use propane tanks?
pronz.MultiRefRepeatExercise$,249-multirefrepeat,nl0257_lms,اي، اللي بيزوّدنا بالمواد أريب عالمعمل۔,ey il-lee bizaw-widna bilmawaad areeb 'al ma'mal,Yes, the supplier is near the factory.
pronz.MultiRefRepeatExercise$,250-multirefrepeat,nl0258_ams,كم راديو وكم تلفزيون في بهالمنطئة؟,kam raadyo ookam talfizyon fee bhalmanTa-a?,How many radios and TVs are in this area?
pronz.MultiRefRepeatExercise$,251-multirefrepeat,nl0259_lms,أغلب البيوت عندُن راديو بس أليل عندُن تلفزيون۔,aghlab libyoot 'andun raadyo bas aleel 'andun tilfizyon,Though most houses have a radio, very few have a TV.
pronz.MultiRefRepeatExercise$,252-multirefrepeat,nl0260_ams,عندكُن نزام عام للإعلانات؟,'indkun nizaam 'aam lal-i'laanaat?,Do you have a public announcement system?
pronz.MultiRefRepeatExercise$,253-multirefrepeat,nl0261_lms,في مكرفون بالسوء۔,fee makrifon bis-soo-,There is a loudspeaker in the marketplace.
pronz.MultiRefRepeatExercise$,254-multirefrepeat,nl0262_ams,وين بتعلؤوا الإعلانات؟,weyn bit'al-oo l-i'laanaat?,Where do you post announcements?
pronz.MultiRefRepeatExercise$,255-multirefrepeat,nl0263_lms,ما عنّا مكان خاص مشان نعلّئ الإعلانات۔,maa 'an-naa makaan KhaaS mshaan n'al-le- l-i'laanaat,We don't have one central place to post announcements.
pronz.MultiRefRepeatExercise$,256-multirefrepeat,nl0264_ams,مين بيوزّع المناشير؟,meen biwaz-ze' lmanaasheer?,Who distributes the fliers?
pronz.MultiRefRepeatExercise$,257-multirefrepeat,nl0265_lms,اللي بيوزّع الجرايد هوّة اللي بيوزّع المناشير۔,il-lee biwaz-ze' ljaraayed hoowey il-lee biwaz-ze' lmanaasheer,The newspaper deliverymen distribute the fliers.
pronz.MultiRefRepeatExercise$,258-multirefrepeat,nl0266_ams,في عندكُن محطّة راديو بهالمنطئة؟,fee 'indkun mHaTit raadyo bhalmanTa-a?,Do you have a radio station in this area?
pronz.MultiRefRepeatExercise$,259-multirefrepeat,nl0267_lms,في عنّا محطة راديو محلية إرسالا كتير أوي۔,fee 'an-naa maHaTit raadyo maHaliyey irsaala kteer awee,We have one local radio station with a strong signal.
pronz.MultiRefRepeatExercise$,260-multirefrepeat,nl0268_ams,من وين بتشتروا الجريدة؟,min weyn btishitroo ljareedey?,Where do you buy a newspaper?
pronz.MultiRefRepeatExercise$,261-multirefrepeat,nl0269_ams,في  جريدة محلية هون؟,fee jareedey maHaliyey hon?,Is there a local newspaper?
pronz.MultiRefRepeatExercise$,262-multirefrepeat,nl0270_ams,بيجيكُن مناشير؟,biyeejeekun manaasheer?,Do you receive fliers?
pronz.MultiRefRepeatExercise$,263-multirefrepeat,nl0271_ams,في ممثل لوكالة الأنباء أريب من هون؟,fee mumathil lawakaalit l-anbaa- areeb min hon?,Is there a news agency representative nearby?
pronz.MultiRefRepeatExercise$,264-multirefrepeat,nl0272_ams,في مكتب استعلامات هون؟,fee maktab isti'laamaat hon?,Is there an information center?
pronz.MultiRefRepeatExercise$,265-multirefrepeat,nl0273_ams,مين صادَر الأرض؟,meen Saadar l-arD?,Who confiscated the land?
pronz.MultiRefRepeatExercise$,266-multirefrepeat,nl0274_lms,الحكومة أخدت الأرض۔,liHkoomey aKhdet l-arD,The government took the land.
pronz.MultiRefRepeatExercise$,267-multirefrepeat,nl0275_ams,مين ساكن بالمزرعة هلأّ؟,meen saaken bilmazra'a hala-?,Who now occupies your farm?
pronz.MultiRefRepeatExercise$,268-multirefrepeat,nl0276_lms,القبيلة المعارضة ساكنتا۔,ilqabeeley ilmu'aariDey saakintaa,The opposing tribe occupies it.
pronz.MultiRefRepeatExercise$,269-multirefrepeat,nl0277_ams,معك مستندات؟,ma'ak mustanadaat?,Do you have documentation?
pronz.MultiRefRepeatExercise$,270-multirefrepeat,nl0278_lms,لأ، رئيس القبيلة أخدا۔,la-, ra-ees lqabeeley aKhada,No, the tribal leader took it away.
pronz.MultiRefRepeatExercise$,271-multirefrepeat,nl0279_lms,فيك تساعدني لرجّع أرضي؟,feek tsaa'idnee laraj-je' arDee?,Can you help me get my land back?
pronz.MultiRefRepeatExercise$,272-multirefrepeat,nl0280_ams,راح اتصل بالسلطات المختصة ليحئّئوا بهالأضية۔,raaH itiSil bis-sulTaat lmuKhtaS-Sa layiHa-i-oo bhal-aDeeyey,I will contact the appropriate authorities to investigate this matter.
pronz.MultiRefRepeatExercise$,273-multirefrepeat,nl0281_ams,لشو عم يستعملوا الأرض حالياً؟,lashoo 'am yista'imloo l-arD Haaleeyan?,What is the land currently used for?
pronz.MultiRefRepeatExercise$,274-multirefrepeat,nl0282_lms,استعملوّا ميدان للمدافع۔,ista'maloowaa meedaan lalmadaafe',It is used as an artillery range.
pronz.MultiRefRepeatExercise$,275-multirefrepeat,nl0283_ams,مين عندو سند الملكية؟,meen 'indo sanad lmilkeeyey?,Who has the title?
pronz.MultiRefRepeatExercise$,276-multirefrepeat,nl0284_ams,لازم تسمح للسلطات المحلية يواصلوا تحئيآتُن۔,laazem tismaH las-sulTaat lmaHaleeyey yiwaaSloo taH-ee-aatun,You must allow the local authorities to conduct their investigation.
pronz.MultiRefRepeatExercise$,277-multirefrepeat,nl0285_ams,لازم تروح عالقاعدة وتحكي مع المترجم۔,laazem trooH 'alqaa'idey ootiHkee ma'a lmutarjim,You must go to the base and speak with an interpreter.
pronz.MultiRefRepeatExercise$,278-multirefrepeat,nl0286_ams,كيف حالة العقار؟,keef Haalet l'iqaar?,What is the condition of the property?
pronz.MultiRefRepeatExercise$,279-multirefrepeat,nl0287_lms,البناية مهدّمة بس مسكونة۔,ilbinaayey mhad-damey bas maskooney,The building is run-down, but occupied.
pronz.MultiRefRepeatExercise$,280-multirefrepeat,nl0288_lms,مع مين بئدر احكي عن الأضرار؟,ma' meen bi-der iHkee 'an l-aDraar?,Who can I talk to about the damage?
pronz.MultiRefRepeatExercise$,281-multirefrepeat,nl0289_ams,خليني عرفك عَ شخص بيئدر يساعدك۔,Khal-leenee 'arfak 'a shaKhiS biye-der yisaa'dak,Let me put you in contact with someone who can help you.
pronz.MultiRefRepeatExercise$,282-multirefrepeat,nl0290_ams,شو صابا سيارتك؟,shoo Saabaa sayaartak?,What happened to your car?
pronz.MultiRefRepeatExercise$,283-multirefrepeat,nl0291_lms,سيارة القوات المدنية أزتلي سيارتي۔,sayaarit lqoowaat lmadaneeyey azitlee sayaartee,A CF (Civilian Forces) vehicle damaged my car.
pronz.MultiRefRepeatExercise$,284-multirefrepeat,nl0292_ams,وينا سيارتك هلأ؟,weynaa sayaartak halaa-?,Where is your car right now?
pronz.MultiRefRepeatExercise$,285-multirefrepeat,nl0293_lms,لسّاتا بمكان الحادس۔,lis-saata bmakaan lHaades,It is still at the location of the accident.
pronz.MultiRefRepeatExercise$,286-multirefrepeat,nl0294_ams,وين صار الحادس؟,weyn Saar lHaades?,Where did the accident happen?
pronz.MultiRefRepeatExercise$,287-multirefrepeat,nl0295_lms,الحادس صار أريب من القرية۔,ilHaades Saar areeb min lqaryey,It happened near the village.
pronz.MultiRefRepeatExercise$,288-multirefrepeat,nl0296_lms,كيف بئدر احصل عَ تعويضات الأضرار؟,keef bi-der iHSal 'a ta'weeDaat l-aDraar?,How can I be compensated?
pronz.MultiRefRepeatExercise$,289-multirefrepeat,nl0297_ams,لتستلم تعويضات الأضرار، لازم تعبّي هالاستمارة۔,latistilem ta'weeDaat l-aDraar laazem t'ab-bee hal-istimaara,In order to be compensated for damages, you must fill out this document.
pronz.MultiRefRepeatExercise$,290-multirefrepeat,nl0298_ams,أرجيني وسيقة تسجيل سيارتك۔,arjeenee waseeqet tasjeel sayaartak,Show me your car registration.
pronz.MultiRefRepeatExercise$,291-multirefrepeat,nl0299_ams,تئدر تجيب سيارتك لهون؟,ti-der tjeeb sayaartak lahon?,Can you bring your car here?
pronz.MultiRefRepeatExercise$,292-multirefrepeat,nl0300_lms,سيارتي عطلانة ما بتشتغل۔,sayaartee 'aTlaaney maa btishtighil,My car is not driveable.
pronz.MultiRefRepeatExercise$,293-multirefrepeat,nl0301_lms,الحادس صار اليوم بعد الضهر۔,lHaades Saar lyom ba'd iD-Duhur,The accident happened this afternoon.
pronz.MultiRefRepeatExercise$,294-multirefrepeat,nl0302_ams,أنا مأدّرلك صبرك۔,aana m-ad-dirlak Sabrak,I appreciate your patience.
pronz.MultiRefRepeatExercise$,295-multirefrepeat,nl0303_ams,عندَك هوية شخصية؟,'indak haweeyey shaKhSeeyey?,Do you have an identity card?
pronz.MultiRefRepeatExercise$,296-multirefrepeat,nl0304_ams,شو اسم القائد تبعكُن؟,shoo isim ilqaa-id taba'kun?,What is your leader's name?
pronz.MultiRefRepeatExercise$,297-multirefrepeat,nl0305_lms,قائدنا اسمو علي۔,qaa-idnaa ismo 'alee,Our leader's name is Ali.
pronz.MultiRefRepeatExercise$,298-multirefrepeat,nl0306_ams,اكتب اسمو إزا بتريد۔,ktob ismo iza bitreed,Please write down his name.
pronz.MultiRefRepeatExercise$,299-multirefrepeat,nl0307_ams,في هون مدارس للأطفال؟,fee hon madaares lal-aTfaal?,Are there schools here for the children?
pronz.MultiRefRepeatExercise$,300-multirefrepeat,nl0308_lms,اي، في مدارس ابتدائي وإعدادي۔,ey fee madaares ibteedaa-ee w-i'daadee,Yes, there are primary and secondary schools.
pronz.MultiRefRepeatExercise$,301-multirefrepeat,nl0309_ams,في بير مي هون؟,fee beer maay hon?,Is there a water well?
pronz.MultiRefRepeatExercise$,302-multirefrepeat,nl0310_lms,اي، البلدة فيا بيرين مي۔,ey ilbaldey feeyaa beereyn maay,Yes, the town has two wells.
pronz.MultiRefRepeatExercise$,303-multirefrepeat,nl0311_ams,في عندكُن مهندسين؟,fee 'indkon mhandseen?,Are there any engineers?
pronz.MultiRefRepeatExercise$,304-multirefrepeat,nl0312_lms,في عدد من المهندسين بالبلدة۔,fee 'adad mnil mhandseen bilbaldey,There are a number of engineers in the town.
pronz.MultiRefRepeatExercise$,305-multirefrepeat,nl0313_ams,في عندكُن شي أساتزة؟,fee 'indkon shee asaatzey?,Are there any teachers?
pronz.MultiRefRepeatExercise$,306-multirefrepeat,nl0314_lms,اي، في أساتزة ابتدائي وإعدادي۔,ey fee asaatizt ibteedaa-ee w-i'daadee,Yes, we have both primary and secondary school teachers.
pronz.MultiRefRepeatExercise$,307-multirefrepeat,nl0315_ams,مين المسؤول عن الأمن العام هون؟,meen ilmas-ool 'an ilamn il'aam hon?,Who is responsible for public safety here?
pronz.MultiRefRepeatExercise$,308-multirefrepeat,nl0316_lms,الإدارة المحليّة هيّة المسؤولة عن الأمانة العامة۔,il-eedaara lmaHaleeyey heeyey lmas-ooley 'anil amaaney l'aam-mey,The local administration is responsible for public safety.
pronz.MultiRefRepeatExercise$,309-multirefrepeat,nl0317_ams,عندكُن معدات لإطفاء الحريء؟,'indkon ma'adaat la-iTfaa- ilHaree-?,Do you have fire-fighting equipment?
pronz.MultiRefRepeatExercise$,310-multirefrepeat,nl0318_lms,ليش وأّفتوني؟,leysh wa-aftoonee?,Why am I being stopped?
pronz.MultiRefRepeatExercise$,311-multirefrepeat,nl0319_ams,انت مخالف قانون ممنوع التجوّل۔,intey mKhaalef qaanoon mamnoo' it-tajawul,You are breaking the curfew.
pronz.MultiRefRepeatExercise$,312-multirefrepeat,nl0320_lms,ليش لازم روح عالبيت؟,leysh laazem rooH 'albeyt?,Why do I need to go home?
pronz.MultiRefRepeatExercise$,313-multirefrepeat,nl0321_ams,كل واحد لازم يكون بالبيت بهالوأت۔,kil waaHed laazem yikoon bilbeyt bhalwa-it,Everyone must be at home at this time.
pronz.MultiRefRepeatExercise$,314-multirefrepeat,nl0322_ams,انتِ مخبّي أي شي ممنوع؟,intey mKhab-bee ay shee mamnoo'?,Are you hiding anything illegal?
pronz.MultiRefRepeatExercise$,315-multirefrepeat,nl0323_lms,أنا مالي مخبّي شي مو قانوني۔,anaa maalee mKhab-bee shee moo qaanoonee,I am not hiding anything illegal.
pronz.MultiRefRepeatExercise$,316-multirefrepeat,nl0324_ams,راح نرافأك لعند أرايبينك۔,raaH nraaf-ak la'ind araaybeenak,We will escort you to your relatives.
pronz.MultiRefRepeatExercise$,317-multirefrepeat,nl0325_ams,انزِل من سيارتك۔,nzel min sayaartak,Get out of your vehicle.
pronz.MultiRefRepeatExercise$,318-multirefrepeat,nl0326_ams,ممكن شوف هويتك لو سمحت؟,mumken shoof haweetak law samaHt?,May I see your ID, please?
pronz.MultiRefRepeatExercise$,319-multirefrepeat,nl0327_ams,أدّيش حامل معك مصاري؟,ad-deysh Haamel ma'ak maSaaree?,How much money are you carrying?
pronz.MultiRefRepeatExercise$,320-multirefrepeat,nl0328_lms,ليش أنا مأبوض عليي؟,leysh anaa ma-booD 'alay-yee?,Why am I being arrested?
pronz.MultiRefRepeatExercise$,321-multirefrepeat,nl0330_ams,لازم ناخدك لمخفر الشرطة۔,laazem naaKhdak lamaKhfar ish-shurTa,We have to take you to the police station.
pronz.MultiRefRepeatExercise$,322-multirefrepeat,nl0331_ams,تئدر تساعدني لإتأكّد من هوية الرجّال؟,ti-der tsaa'idnee la-it-akad min hawee-yet ir-rij-jaal?,Can you help verify the man's identity?
pronz.MultiRefRepeatExercise$,323-multirefrepeat,nl0332_lms,أنا بئدر اتعرّف على هوية الرجّال۔,anaa bi-der it'ar-raf 'ala hawee-yet ir-rij-jaal,I can help verify the man's identity.
pronz.MultiRefRepeatExercise$,324-multirefrepeat,nl0333_ams,من وين جايي؟,min weyn jaayey?,Where are you coming from?
pronz.MultiRefRepeatExercise$,325-multirefrepeat,nl0334_lms,أنا جايي من حلب۔,anaa jaayey min Halab,I am coming from Aleppo.
pronz.MultiRefRepeatExercise$,326-multirefrepeat,nl0335_ams,شو عم تنؤل؟,shoo 'am tin-ol?,What are you transporting?
pronz.MultiRefRepeatExercise$,327-multirefrepeat,nl0336_lms,عم باخد إمدادات لباب توما۔,'am baaKhod imdaadaat labaab tooma,I'm taking supplies to Bab Tuma.
pronz.MultiRefRepeatExercise$,328-multirefrepeat,nl0337_ams,من وين جبت الزخيرة؟,min weyn jibt iz-zaKheera?,Where did you get this ammunition?
pronz.MultiRefRepeatExercise$,329-multirefrepeat,nl0338_lms,هاي تبع أبويي۔,hay taba' abooyee,It belongs to my father.
pronz.MultiRefRepeatExercise$,330-multirefrepeat,nl0339_lms,أدّيش لازم نستنّا مشان نئطع الحدود؟,ad-deysh laazim nistana mshaan ni-Ta' liHdood?,How long is the wait to cross the border?
