pronz.RepeatExercise$,197-repeat,nl0205_ams,ممنوع الخناء والجدل مع أي شوفير آخر على مكان بالقافلة۔,mamnoo' liKhnaa- wiljadal ma' aay shoofeyr aaKhar 'ala makaan bilqifiley,No fighting or arguing with any other driver over your position in the convoy.
pronz.RepeatExercise$,198-repeat,nl0206_ams,سوء برتل أحادي۔,soo- biratil uHaadee,Drive in a single line.
pronz.RepeatExercise$,199-repeat,nl0207_lms,لازم أنا ساعد الشاحنة المنزوعة؟,laazim ana saa'id ish-shaaHiney ilmanzoo'a?,Should I assist a broken-down truck?
pronz.RepeatExercise$,200-repeat,nl0208_ams,شوفيرية الرافعة لازم يكونوا مستعدين ليوأفوا ويساعدوا الشاحنات العطلانة۔,shoofereeyit ir-raaf'a laazim ykoonoo musta'ideen leywa-foo wiysaa'doo ish-shaaHinaat il'aTlaaney,Bobtail drivers should be prepared to stop and assist broken-down trucks.
pronz.RepeatExercise$,201-repeat,nl0209_lms,شو ساوي إزا كان عندي مشكلة مع سوّاء تاني؟,shoo sawee iza kaan 'indee mishikley ma' saw-waa- taanee?,What if I have a problem with another driver?
pronz.RepeatExercise$,202-repeat,nl0210_ams,بلّغ قائد القافلة عن أي مشكلة بتصير مع بئيّة الشوفيرية۔,bal-legh qaa-id il-qaafiley 'an aay mishikley bitSeer ma' ba-eeyit ish-shoofereeyey,Report any problems with other drivers to the convoy commander.
pronz.RepeatExercise$,203-repeat,nl0211_ams,ممنوع تعاطي المخدّرات أو المشروبات الكحولية وانتِ عم تسوء۔,mamnoo' ta'aaTee lmuKhadaraat aw lmashroobaat lkuHooleeyey w-intey 'am bitsoo-,No drug or alcohol use while driving.
pronz.RepeatExercise$,204-repeat,nl0212_ams,الشوفير هوّة المسؤول عن الحمولات، الحبال ، السلاسل والدواليب۔,ish-shoofeyr hoowey lmas-ool 'an ilHumoolaat ilHibaal is-salaasel wid-dawaaleeb,Loads, straps, chains, and tires are the driver's responsibility.
pronz.RepeatExercise$,205-repeat,nl0213_ams,شو بتعني إشارة المرور هاي؟,shoo bti'nee eeshaaret ilmuroor haay?,What does this traffic sign mean?
pronz.RepeatExercise$,206-repeat,nl0214_lms,هاي إشارة الطريء۔,haay eeshaaret iT-Taree-,It's a street sign.
pronz.RepeatExercise$,207-repeat,nl0215_ams,شو حدود السرعة؟,shoo Hdood is-sir'a?,What is the speed limit?
pronz.RepeatExercise$,208-repeat,nl0216_lms,السرعة ستين كيلو متر بالساعة۔,is-sir'a  siteen keelomitir bis-saa'a,It's 60 kilometers per hour.
pronz.RepeatExercise$,209-repeat,nl0217_lms,ممكن لف وارجع من هون؟,mumkin lif oo-irja' min hon?,Can I make a U-turn here?
pronz.RepeatExercise$,210-repeat,nl0218_ams,لأ، هالطريء باتجاه واحد۔,la- haT-Taree- bitijaah waaHed,No, it's one way.
pronz.RepeatExercise$,211-repeat,nl0219_lms,ليش عم ندور؟,leysh 'am ndoor?,Why are we turning around?
pronz.RepeatExercise$,212-repeat,nl0220_ams,الطريء هاد غلط۔,iT-Taree haad ghalaT,This is the wrong way.
pronz.RepeatExercise$,213-repeat,nl0221_ams,اتّبع السرعة القانونية۔,tibe' is-sir'a ilqaanooneeyey,Obey the speed limit.
pronz.RepeatExercise$,214-repeat,nl0222_ams,اتّبع إشارات المرور۔,tibe' ishaaraat ilmuroor,Obey traffic signs.
pronz.RepeatExercise$,215-repeat,nl0223_ams,خفّف لتعطي طريء للسيارات الجاية۔,Khafef lata'Tee Taree- las-sayaaraat ij-jaayey,Yield to oncoming traffic.
pronz.RepeatExercise$,216-repeat,nl0224_ams,الطريء مسدود۔,iTaree- masdood,Road closed.
pronz.RepeatExercise$,217-repeat,nl0225_ams,انتبه!,intibeh!,Pay attention!
pronz.RepeatExercise$,218-repeat,nl0226_ams,ادخل!,dKhol!,Enter
pronz.RepeatExercise$,219-repeat,nl0227_ams,خطر!,KhaTar!,Danger!
pronz.RepeatExercise$,220-repeat,nl0228_ams,كيف حالة خزانات المي تبعكن؟,keef Haalit Khazaanaat ilmaay taba'kun?,What is the condition of your water supply?
pronz.RepeatExercise$,221-repeat,nl0229_lms,المي ملوّسة۔,ilmaay mlawasey,It is contaminated.
pronz.RepeatExercise$,222-repeat,nl0230_ams,المرافق أريبة من هون؟,ilmaraafeq areebey min hon?,Is the facility nearby?
pronz.RepeatExercise$,223-repeat,nl0231_lms,في مصنع كهربا أريب۔,fee maSna' kahrabaa areeb,There is a power plant near the river.
pronz.RepeatExercise$,224-repeat,nl0232_lms,فيك تصلّح المجاري؟,feek tSaliH ilmajaaree?,Could you fix our sewage system?
pronz.RepeatExercise$,225-repeat,nl0233_ams,نحنا راح نحاول نعالج هالمشكلة۔,niHna raaH nHaawel n'aalej halmishikley,We will try to fix the problem.
pronz.RepeatExercise$,226-repeat,nl0234_ams,انتِ مع مين حكيت لتحديد المشكلة؟,intey ma' meen Hakeyt lataHdeed ilmishikley?,Who have you contacted to assess the problem?
pronz.RepeatExercise$,227-repeat,nl0235_lms,المفتش جاية۔,ilimfatish jaayey,An inspector is coming.
pronz.RepeatExercise$,228-repeat,nl0236_ams,عندكُن طبيب بيطري؟,'indkon Tabeeb bayTaree?,Is there a veterinarian?
pronz.RepeatExercise$,229-repeat,nl0237_ams,كم شخص بيشتغل عَ هالنزام؟,kam shaKhiS byishtighel 'a han-nizaam?,How many people operate the system?
pronz.RepeatExercise$,230-repeat,nl0238_lms,ما عم بيشتغل۔,maa 'am byishtighel,It is not functioning.
pronz.RepeatExercise$,231-repeat,nl0239_ams,كم شخص بيعيش بهالمنطئة؟,kam shaKhiS bi'eesh bihalmanTa-a?,How many people live in this area?
pronz.RepeatExercise$,232-repeat,nl0240_ams,كيف حالة معدات الغاز الطبيعي تبعكُن؟,keef Haalet ma'adaat ilghaaz iT-Tabee'ee taba'kun?,What is the status of your natural gas supply?
pronz.RepeatExercise$,233-repeat,nl0241_ams,من وين بتحصلوا عالكهربا؟,min weyn btiHSaloo 'alkahrabaa?,Where do you get your electricity?
pronz.RepeatExercise$,234-repeat,nl0242_lms,الأطيع اللي بيرعى بهالمنطئة في عليه خطر۔,il-aTee' il-lee byir'a bihalmanT-a fee 'aley KhaTar,The herds that graze in this area are in danger.
pronz.RepeatExercise$,235-repeat,nl0243_ams,شو المشاكل اللي بتواجها هالحارة اللي منئدر نساعدكن فيا؟,shoo lmashaakel il-lee bitwaajhaa halHaara il-lee mni-der nsaa'idkun feeyaa?,What problems in the neighborhood can we help you with?
pronz.RepeatExercise$,236-repeat,nl0244_lms,عنّا مشكلة المي والتدفئة۔,'an-naa mshkilt ilmaay wit-tadfi-a,We have trouble with our water and heating systems.
pronz.RepeatExercise$,237-repeat,nl0245_ams,كم بير مي عندكن بهالمنطئة؟,kam beer maay 'indkun bhalmanTa-a?,How many water wells are there in the area?
pronz.RepeatExercise$,238-repeat,nl0246_ams,كيف بتصل المي عالبيوت؟,keef btiSal ilmaay 'alibyoot?,How is water supplied to households?
pronz.RepeatExercise$,239-repeat,nl0247_lms,في محطة ضخ أريبة من النهر۔,fee maHaTit DaKh areebey min in-nahir,There is a pumping station near the river.
pronz.RepeatExercise$,240-repeat,nl0248_ams,المي معالجة بمواد كيماوية؟,lmaay m'aalajey bmawaad keemaaweeyey?,Is the water treated with chemicals?
pronz.RepeatExercise$,241-repeat,nl0249_lms,لأ، المي نضيفة بطريئة الترسيب۔,la- lmaay nDeefey biTaree-it it-tarseeb,No, the water is cleaned with sedimentation.
pronz.RepeatExercise$,242-repeat,nl0250_ams,عندكن مجاري جوة؟,'indkun majaaree joowaa?,Do you have indoor plumbing?
pronz.RepeatExercise$,243-repeat,nl0251_lms,عنّا دورة مياه۔,'an-naa dawrit meeyaah,We have latrines.
pronz.RepeatExercise$,244-repeat,nl0252_ams,أدّيش بتبعد دورات المياه عن أبيار المي؟,ad-deysh btb'ud dawraat lmeeyaah 'an abyaar lmaay?,How far is the latrine from the water well?
pronz.RepeatExercise$,245-repeat,nl0253_lms,كتير بعيدة۔,kteer b'eedey,It is far away.
pronz.RepeatExercise$,246-repeat,nl0254_ams,بتستعملو الغاز للطبخ  والتدفئة؟,btista'mloo lghaaz laT-TabiKh wit-tadfi-a?,Is gas used for cooking and heating?
pronz.RepeatExercise$,247-repeat,nl0255_lms,اي، في أنابيب غاز أريبة من هون۔,ey fee anaabeeb ghaaz areebey min hon,Yes, there are gas pipes near here.
pronz.RepeatExercise$,248-repeat,nl0256_ams,بتستعملوا خزّانات غاز البروبين؟,btista'mloo Khaz-zanaat ghaaz lipropeyn?,Do you use propane tanks?
pronz.RepeatExercise$,249-repeat,nl0257_lms,اي، اللي بيزوّدنا بالمواد أريب عالمعمل۔,ey il-lee bizaw-widna bilmawaad areeb 'al ma'mal,Yes, the supplier is near the factory.
pronz.RepeatExercise$,250-repeat,nl0258_ams,كم راديو وكم تلفزيون في بهالمنطئة؟,kam raadyo ookam talfizyon fee bhalmanTa-a?,How many radios and TVs are in this area?
pronz.RepeatExercise$,251-repeat,nl0259_lms,أغلب البيوت عندُن راديو بس أليل عندُن تلفزيون۔,aghlab libyoot 'andun raadyo bas aleel 'andun tilfizyon,Though most houses have a radio, very few have a TV.
pronz.RepeatExercise$,252-repeat,nl0260_ams,عندكُن نزام عام للإعلانات؟,'indkun nizaam 'aam lal-i'laanaat?,Do you have a public announcement system?
pronz.RepeatExercise$,253-repeat,nl0261_lms,في مكرفون بالسوء۔,fee makrifon bis-soo-,There is a loudspeaker in the marketplace.
pronz.RepeatExercise$,254-repeat,nl0262_ams,وين بتعلؤوا الإعلانات؟,weyn bit'al-oo l-i'laanaat?,Where do you post announcements?
pronz.RepeatExercise$,255-repeat,nl0263_lms,ما عنّا مكان خاص مشان نعلّئ الإعلانات۔,maa 'an-naa makaan KhaaS mshaan n'al-le- l-i'laanaat,We don't have one central place to post announcements.
pronz.RepeatExercise$,256-repeat,nl0264_ams,مين بيوزّع المناشير؟,meen biwaz-ze' lmanaasheer?,Who distributes the fliers?
pronz.RepeatExercise$,257-repeat,nl0265_lms,اللي بيوزّع الجرايد هوّة اللي بيوزّع المناشير۔,il-lee biwaz-ze' ljaraayed hoowey il-lee biwaz-ze' lmanaasheer,The newspaper deliverymen distribute the fliers.
pronz.RepeatExercise$,258-repeat,nl0266_ams,في عندكُن محطّة راديو بهالمنطئة؟,fee 'indkun mHaTit raadyo bhalmanTa-a?,Do you have a radio station in this area?
pronz.RepeatExercise$,259-multirefrepeat,nl0267_lms,في عنّا محطة راديو محلية إرسالا كتير أوي۔,fee 'an-naa maHaTit raadyo maHaliyey irsaala kteer awee,We have one local radio station with a strong signal.
pronz.RepeatExercise$,260-repeat,nl0268_ams,من وين بتشتروا الجريدة؟,min weyn btishitroo ljareedey?,Where do you buy a newspaper?
pronz.RepeatExercise$,261-repeat,nl0269_ams,في  جريدة محلية هون؟,fee jareedey maHaliyey hon?,Is there a local newspaper?
pronz.RepeatExercise$,262-repeat,nl0270_ams,بيجيكُن مناشير؟,biyeejeekun manaasheer?,Do you receive fliers?
pronz.RepeatExercise$,263-repeat,nl0271_ams,في ممثل لوكالة الأنباء أريب من هون؟,fee mumathil lawakaalit l-anbaa- areeb min hon?,Is there a news agency representative nearby?
pronz.RepeatExercise$,264-repeat,nl0272_ams,في مكتب استعلامات هون؟,fee maktab isti'laamaat hon?,Is there an information center?
pronz.RepeatExercise$,265-repeat,nl0273_ams,مين صادَر الأرض؟,meen Saadar l-arD?,Who confiscated the land?
pronz.RepeatExercise$,266-repeat,nl0274_lms,الحكومة أخدت الأرض۔,liHkoomey aKhdet l-arD,The government took the land.
pronz.RepeatExercise$,267-repeat,nl0275_ams,مين ساكن بالمزرعة هلأّ؟,meen saaken bilmazra'a hala-?,Who now occupies your farm?
pronz.RepeatExercise$,268-repeat,nl0276_lms,القبيلة المعارضة ساكنتا۔,ilqabeeley ilmu'aariDey saakintaa,The opposing tribe occupies it.
pronz.RepeatExercise$,269-repeat,nl0277_ams,معك مستندات؟,ma'ak mustanadaat?,Do you have documentation?
pronz.RepeatExercise$,270-repeat,nl0278_lms,لأ، رئيس القبيلة أخدا۔,la-, ra-ees lqabeeley aKhada,No, the tribal leader took it away.
pronz.RepeatExercise$,271-repeat,nl0279_lms,فيك تساعدني لرجّع أرضي؟,feek tsaa'idnee laraj-je' arDee?,Can you help me get my land back?
pronz.RepeatExercise$,272-repeat,nl0280_ams,راح اتصل بالسلطات المختصة ليحئّئوا بهالأضية۔,raaH itiSil bis-sulTaat lmuKhtaS-Sa layiHa-i-oo bhal-aDeeyey,I will contact the appropriate authorities to investigate this matter.
pronz.RepeatExercise$,273-repeat,nl0281_ams,لشو عم يستعملوا الأرض حالياً؟,lashoo 'am yista'imloo l-arD Haaleeyan?,What is the land currently used for?
pronz.RepeatExercise$,274-repeat,nl0282_lms,استعملوّا ميدان للمدافع۔,ista'maloowaa meedaan lalmadaafe',It is used as an artillery range.
pronz.RepeatExercise$,275-repeat,nl0283_ams,مين عندو سند الملكية؟,meen 'indo sanad lmilkeeyey?,Who has the title?
pronz.RepeatExercise$,276-repeat,nl0284_ams,لازم تسمح للسلطات المحلية يواصلوا تحئيآتُن۔,laazem tismaH las-sulTaat lmaHaleeyey yiwaaSloo taH-ee-aatun,You must allow the local authorities to conduct their investigation.
pronz.RepeatExercise$,277-repeat,nl0285_ams,لازم تروح عالقاعدة وتحكي مع المترجم۔,laazem trooH 'alqaa'idey ootiHkee ma'a lmutarjim,You must go to the base and speak with an interpreter.
pronz.RepeatExercise$,278-repeat,nl0286_ams,كيف حالة العقار؟,keef Haalet l'iqaar?,What is the condition of the property?
pronz.RepeatExercise$,279-repeat,nl0287_lms,البناية مهدّمة بس مسكونة۔,ilbinaayey mhad-damey bas maskooney,The building is run-down, but occupied.
pronz.RepeatExercise$,280-repeat,nl0288_lms,مع مين بئدر احكي عن الأضرار؟,ma' meen bi-der iHkee 'an l-aDraar?,Who can I talk to about the damage?
pronz.RepeatExercise$,281-repeat,nl0289_ams,خليني عرفك عَ شخص بيئدر يساعدك۔,Khal-leenee 'arfak 'a shaKhiS biye-der yisaa'dak,Let me put you in contact with someone who can help you.
pronz.RepeatExercise$,282-repeat,nl0290_ams,شو صابا سيارتك؟,shoo Saabaa sayaartak?,What happened to your car?
pronz.RepeatExercise$,283-repeat,nl0291_lms,سيارة القوات المدنية أزتلي سيارتي۔,sayaarit lqoowaat lmadaneeyey azitlee sayaartee,A CF (Civilian Forces) vehicle damaged my car.
pronz.RepeatExercise$,284-repeat,nl0292_ams,وينا سيارتك هلأ؟,weynaa sayaartak halaa-?,Where is your car right now?
pronz.RepeatExercise$,285-repeat,nl0293_lms,لسّاتا بمكان الحادس۔,lis-saata bmakaan lHaades,It is still at the location of the accident.
pronz.RepeatExercise$,286-repeat,nl0294_ams,وين صار الحادس؟,weyn Saar lHaades?,Where did the accident happen?
pronz.RepeatExercise$,287-repeat,nl0295_lms,الحادس صار أريب من القرية۔,ilHaades Saar areeb min lqaryey,It happened near the village.
pronz.RepeatExercise$,288-repeat,nl0296_lms,كيف بئدر احصل عَ تعويضات الأضرار؟,keef bi-der iHSal 'a ta'weeDaat l-aDraar?,How can I be compensated?
pronz.RepeatExercise$,289-repeat,nl0297_ams,لتستلم تعويضات الأضرار، لازم تعبّي هالاستمارة۔,latistilem ta'weeDaat l-aDraar laazem t'ab-bee hal-istimaara,In order to be compensated for damages, you must fill out this document.
pronz.RepeatExercise$,290-repeat,nl0298_ams,أرجيني وسيقة تسجيل سيارتك۔,arjeenee waseeqet tasjeel sayaartak,Show me your car registration.
pronz.RepeatExercise$,291-repeat,nl0299_ams,تئدر تجيب سيارتك لهون؟,ti-der tjeeb sayaartak lahon?,Can you bring your car here?
pronz.RepeatExercise$,292-repeat,nl0300_lms,سيارتي عطلانة ما بتشتغل۔,sayaartee 'aTlaaney maa btishtighil,My car is not driveable.
pronz.RepeatExercise$,293-repeat,nl0301_lms,الحادس صار اليوم بعد الضهر۔,lHaades Saar lyom ba'd iD-Duhur,The accident happened this afternoon.
pronz.RepeatExercise$,294-repeat,nl0302_ams,أنا مأدّرلك صبرك۔,aana m-ad-dirlak Sabrak,I appreciate your patience.
pronz.RepeatExercise$,295-repeat,nl0303_ams,عندَك هوية شخصية؟,'indak haweeyey shaKhSeeyey?,Do you have an identity card?
pronz.RepeatExercise$,296-repeat,nl0304_ams,شو اسم القائد تبعكُن؟,shoo isim ilqaa-id taba'kun?,What is your leader's name?
pronz.RepeatExercise$,297-repeat,nl0305_lms,قائدنا اسمو علي۔,qaa-idnaa ismo 'alee,Our leader's name is Ali.
pronz.RepeatExercise$,298-repeat,nl0306_ams,اكتب اسمو إزا بتريد۔,ktob ismo iza bitreed,Please write down his name.
pronz.RepeatExercise$,299-repeat,nl0307_ams,في هون مدارس للأطفال؟,fee hon madaares lal-aTfaal?,Are there schools here for the children?
pronz.RepeatExercise$,300-repeat,nl0308_lms,اي، في مدارس ابتدائي وإعدادي۔,ey fee madaares ibteedaa-ee w-i'daadee,Yes, there are primary and secondary schools.
pronz.RepeatExercise$,301-repeat,nl0309_ams,في بير مي هون؟,fee beer maay hon?,Is there a water well?
pronz.RepeatExercise$,302-repeat,nl0310_lms,اي، البلدة فيا بيرين مي۔,ey ilbaldey feeyaa beereyn maay,Yes, the town has two wells.
pronz.RepeatExercise$,303-repeat,nl0311_ams,في عندكُن مهندسين؟,fee 'indkon mhandseen?,Are there any engineers?
pronz.RepeatExercise$,304-repeat,nl0312_lms,في عدد من المهندسين بالبلدة۔,fee 'adad mnil mhandseen bilbaldey,There are a number of engineers in the town.
pronz.RepeatExercise$,305-repeat,nl0313_ams,في عندكُن شي أساتزة؟,fee 'indkon shee asaatzey?,Are there any teachers?
pronz.RepeatExercise$,306-repeat,nl0314_lms,اي، في أساتزة ابتدائي وإعدادي۔,ey fee asaatizt ibteedaa-ee w-i'daadee,Yes, we have both primary and secondary school teachers.
pronz.RepeatExercise$,307-repeat,nl0315_ams,مين المسؤول عن الأمن العام هون؟,meen ilmas-ool 'an ilamn il'aam hon?,Who is responsible for public safety here?
pronz.RepeatExercise$,308-repeat,nl0316_lms,الإدارة المحليّة هيّة المسؤولة عن الأمانة العامة۔,il-eedaara lmaHaleeyey heeyey lmas-ooley 'anil amaaney l'aam-mey,The local administration is responsible for public safety.
pronz.RepeatExercise$,309-repeat,nl0317_ams,عندكُن معدات لإطفاء الحريء؟,'indkon ma'adaat la-iTfaa- ilHaree-?,Do you have fire-fighting equipment?
pronz.RepeatExercise$,310-repeat,nl0318_lms,ليش وأّفتوني؟,leysh wa-aftoonee?,Why am I being stopped?
pronz.RepeatExercise$,311-repeat,nl0319_ams,انت مخالف قانون ممنوع التجوّل۔,intey mKhaalef qaanoon mamnoo' it-tajawul,You are breaking the curfew.
pronz.RepeatExercise$,312-repeat,nl0320_lms,ليش لازم روح عالبيت؟,leysh laazem rooH 'albeyt?,Why do I need to go home?
pronz.RepeatExercise$,313-repeat,nl0321_ams,كل واحد لازم يكون بالبيت بهالوأت۔,kil waaHed laazem yikoon bilbeyt bhalwa-it,Everyone must be at home at this time.
pronz.RepeatExercise$,314-repeat,nl0322_ams,انتِ مخبّي أي شي ممنوع؟,intey mKhab-bee ay shee mamnoo'?,Are you hiding anything illegal?
pronz.RepeatExercise$,315-repeat,nl0323_lms,أنا مالي مخبّي شي مو قانوني۔,anaa maalee mKhab-bee shee moo qaanoonee,I am not hiding anything illegal.
pronz.RepeatExercise$,316-repeat,nl0324_ams,راح نرافأك لعند أرايبينك۔,raaH nraaf-ak la'ind araaybeenak,We will escort you to your relatives.
pronz.RepeatExercise$,317-repeat,nl0325_ams,انزِل من سيارتك۔,nzel min sayaartak,Get out of your vehicle.
pronz.RepeatExercise$,318-repeat,nl0326_ams,ممكن شوف هويتك لو سمحت؟,mumken shoof haweetak law samaHt?,May I see your ID, please?
pronz.RepeatExercise$,319-repeat,nl0327_ams,أدّيش حامل معك مصاري؟,ad-deysh Haamel ma'ak maSaaree?,How much money are you carrying?
pronz.RepeatExercise$,320-repeat,nl0328_lms,ليش أنا مأبوض عليي؟,leysh anaa ma-booD 'alay-yee?,Why am I being arrested?
pronz.RepeatExercise$,321-repeat,nl0330_ams,لازم ناخدك لمخفر الشرطة۔,laazem naaKhdak lamaKhfar ish-shurTa,We have to take you to the police station.
pronz.RepeatExercise$,322-repeat,nl0331_ams,تئدر تساعدني لإتأكّد من هوية الرجّال؟,ti-der tsaa'idnee la-it-akad min hawee-yet ir-rij-jaal?,Can you help verify the man's identity?
pronz.RepeatExercise$,323-repeat,nl0332_lms,أنا بئدر اتعرّف على هوية الرجّال۔,anaa bi-der it'ar-raf 'ala hawee-yet ir-rij-jaal,I can help verify the man's identity.
pronz.RepeatExercise$,324-repeat,nl0333_ams,من وين جايي؟,min weyn jaayey?,Where are you coming from?
pronz.RepeatExercise$,325-repeat,nl0334_lms,أنا جايي من حلب۔,anaa jaayey min Halab,I am coming from Aleppo.
pronz.RepeatExercise$,326-repeat,nl0335_ams,شو عم تنؤل؟,shoo 'am tin-ol?,What are you transporting?
pronz.RepeatExercise$,327-repeat,nl0336_lms,عم باخد إمدادات لباب توما۔,'am baaKhod imdaadaat labaab tooma,I'm taking supplies to Bab Tuma.
pronz.RepeatExercise$,328-repeat,nl0337_ams,من وين جبت الزخيرة؟,min weyn jibt iz-zaKheera?,Where did you get this ammunition?
pronz.RepeatExercise$,329-repeat,nl0338_lms,هاي تبع أبويي۔,hay taba' abooyee,It belongs to my father.
pronz.RepeatExercise$,330-repeat,nl0339_lms,أدّيش لازم نستنّا مشان نئطع الحدود؟,ad-deysh laazim nistana mshaan ni-Ta' liHdood?,How long is the wait to cross the border?
pronz.RepeatExercise$,331-repeat,nl0340_ams,هلاّ بتاخدلا شي خمسطعشر (۱٥) دئيئة۔,hala- btaaKhidlaa shee KhamsTa'shar da-ee-a,Currently it's taking about fifteen (15) minutes.
pronz.RepeatExercise$,332-repeat,nl0341_lms,بئدر ائطع الحدود؟,bi-dir i-Ta' liHdood?,Can I cross the border?
pronz.RepeatExercise$,333-repeat,nl0342_ams,لأ، نئطة عبور الحدود مسكّرة۔,la- nu-Tet 'uboor liHdood msakra,No, the border crossing station is closed.
pronz.RepeatExercise$,334-repeat,nl0343_ams,طفّي موتور السيارة۔,Tafee motor is-sayaara,Turn off your engine.
pronz.RepeatExercise$,335-repeat,nl0344_ams,فتاح الباب الورّاني إزا بتريد۔,ftaaH lbaab lwar-raanee izaa bitreed,Please unlock the back door.
pronz.RepeatExercise$,336-repeat,nl0345_ams,نحنا راح نحجز عليك ونصادر الشاحنة تبعك۔,niHna raaH niHjoz 'leyk winSaader ish-shaaHiney taba'ak,We are going to detain you and confiscate your truck.
pronz.RepeatExercise$,337-repeat,nl0346_ams,راح نرجّعلك الشاحنة تبعك إزا بتئلنا لمين آخد هالبضاعة۔,raaH nraj-ji'lak ish-shaaHiney taba'ak iza bit-ilnaa lameen aaKheid halbDaa'a,You will get your truck back if you tell us who you are taking this to.
pronz.RepeatExercise$,338-repeat,nl0347_ams,لمين تابعة هالزخيرة؟,lameen taab'a haz-zaKheera?,Who does this ammunition belong to?
pronz.RepeatExercise$,339-repeat,nl0348_ams,صف عَ جنب۔,Suf 'a janab,Pull over.
pronz.RepeatExercise$,340-repeat,nl0349_ams,على مهلك۔,'ala mahlak,Slow down.
pronz.RepeatExercise$,341-repeat,nl0350_ams,وئّف السيارة۔,wa-ef is-sayaara,Stop the vehicle.
pronz.RepeatExercise$,342-repeat,nl0351_ams,جيب سيارتك لهون۔,jeeb sayaartak lahon,Move your vehicle over here.
pronz.RepeatExercise$,343-repeat,nl0352_ams,انزِل من السيارة لو سمحت۔,nzeyl mnis sayaara law samaHt,Please step out of the vehicle.
pronz.RepeatExercise$,344-repeat,nl0353_ams,خلّيك بعيد عن السيارة۔,Khal-leek b'eed 'an is-sayaara,Stay away from the vehicle.
pronz.RepeatExercise$,345-repeat,nl0354_ams,خلّيك هونيك۔,Khal-leek huneek,Stay over there.
pronz.RepeatExercise$,346-repeat,nl0355_ams,خلّيك هون۔,Khal-leek hon,Stay here.
pronz.RepeatExercise$,347-repeat,nl0356_ams,تعا معي۔,ta'a ma'ee,Come with me.
pronz.RepeatExercise$,348-repeat,nl0357_ams,انتِ بعدو۔,intey ba'do,You are next.
pronz.RepeatExercise$,349-repeat,nl0358_ams,تحرّك ببطء۔,tHar-rak bibuTu-,Move slowly.
pronz.RepeatExercise$,350-repeat,nl0359_ams,تحرّك بسرعة۔,tHar-rak bsir'a,Move quickly.
pronz.RepeatExercise$,351-repeat,nl0360_ams,شكلوا رتل۔,shakloo ratil,Form a line.
pronz.RepeatExercise$,352-repeat,nl0361_ams,واحد واحد۔,waaHed waaHed,One at a time.
pronz.RepeatExercise$,353-repeat,nl0362_ams,ارفَع إيديك۔,irfa' eedeyk,Raise your hands.
pronz.RepeatExercise$,354-repeat,nl0363_ams,راح يجي جندي أميركي ويفتشك۔,raaH yijee jindee amerkee wifatshak,An American soldier will come and search you.
pronz.RepeatExercise$,355-repeat,nl0364_ams,لازم نفتشك۔,laazem nfatshak,We must search you.
pronz.RepeatExercise$,356-repeat,nl0365_ams,النسوان واللولاد بهالغرفة۔,in-niswaan wil-loolaad bihalghurfey,Women and children in this room.
pronz.RepeatExercise$,357-repeat,nl0366_ams,رجاءً روحوا لمكان التفتيش الشخصي۔,rajaa-an rooHoo lamakaan it-tafteesh ish-shaKhSee,Please move to the personal search area.
pronz.RepeatExercise$,358-repeat,nl0367_ams,عندَك أوراء ثبوتية؟,'indak awraa- thubooteeyey?,Do you have any identification papers?
pronz.RepeatExercise$,359-repeat,nl0368_lms,مامعي أي هوية۔,maa ma'ee ay haweeyey,I don't have any ID with me.
pronz.RepeatExercise$,360-repeat,nl0369_ams,عندك أي أسلحة؟,'indak ay asliHaa?,Do you have any weapons?
pronz.RepeatExercise$,361-repeat,nl0370_ams,عندك جواز سفر؟,'indak jawaaz safar?,Do you have a passport?
pronz.RepeatExercise$,362-repeat,nl0371_ams,الناس هدول بيئربوك شي؟,in-naas hadol byi-rabook shee?,Are these people related to you?
pronz.RepeatExercise$,363-repeat,nl0372_lms,هدول الناس أهلي۔,hadol in-naas ahlee,These people are my family.
pronz.RepeatExercise$,364-repeat,nl0373_ams,لوين رايح؟,laweyn raayeH?,Where are you going?
pronz.RepeatExercise$,365-repeat,nl0374_lms,عالشغل۔,'ash-shighil,To work.
pronz.RepeatExercise$,366-repeat,nl0375_ams,شو في بهداك الكيس؟,shoo fee bihadaak ilkees?,What is in that bag?
pronz.RepeatExercise$,367-repeat,nl0376_lms,شغلاتي الخاصة۔,shaghlaatee ilKhaaSa,My personal things.
pronz.RepeatExercise$,368-repeat,nl0377_ams,شكراً. هلأ فيك تروح۔,shookran hala- feek trooH,Thank you. You are free to go now.
pronz.RepeatExercise$,369-repeat,nl0378_ams,نحنا راح نعامل أسرى الحرب والمعتقلين المدنيين حسب إتفاقية جنيف۔,niHna raaH n'aamil asra lHarb wilmu'taqaleen lmadaniyeen Hasab itifaaqeeyit jenev,We will handle all EPWs and CIs (civilian internees) according to the provisions of the Geneva Convention.
pronz.RepeatExercise$,370-repeat,nl0379_ams,انت موقوف۔,intey mawqoof,You are under arrest.
pronz.RepeatExercise$,371-repeat,nl0380_ams,أنا لازم فتش كلشي معك۔,anaa laazem fatesh kilshee ma'ak,I must inspect any possessions you have.
pronz.RepeatExercise$,372-repeat,nl0381_lms,هادا كلشي عندي۔,haada kil shee 'andee,This is all I have.
pronz.RepeatExercise$,373-repeat,nl0382_ams,خلّيا معك۔,Khaleeya ma'ak,You can keep it.
